feature,family,ic_mean,ic_t,ic_pos_years,ic_min_year,raw_ic_mean,auc,acc,precision,recall,f1,pred_up_ratio,top10_excess_bp,top10_t,trees_median,const_within_day,ic_2019,ic_2020,ic_2021,ic_2022,ic_2023,ic_2024,ic_2025
close_pos_ma5,candle,0.0025560120749855758,0.55314288349058,3,-0.010329768072997226,-0.004786111032827829,0.49798238860788474,0.5022017054093834,0.4992060829699206,0.27296517315593816,0.35294210655303543,0.27195927453198554,-6.1903887,-1.3794330773034973,1,False,0.03395043646347748,-0.003742328268883111,-0.005054547814170204,-0.0054316579349948345,-0.010329768072997226,0.006301503482606573,0.0024099894174026133
ppo_12_26,momentum,0.003818219572040228,0.5411610070049812,4,-0.03546065628847779,0.008721344302445321,0.5014680022109872,0.5027734189687261,0.5001618100209649,0.43468743885736644,0.46513179846513175,0.43225802527703777,-2.6471245,-0.3046370100358333,22,False,-0.025723343762654744,-0.03546065628847779,-0.0008004457890415672,0.011973004423115826,0.005890670132458141,0.023225804602987003,0.04789734642095628
parkinson_5,volatility,0.0039512665134303114,0.5383018410459657,6,-0.04253762691857576,0.016795920240656785,0.4987246742509413,0.4996350764514834,0.496460824993898,0.4228379964781843,0.45670133729569096,0.42360933717719473,37.15482,3.2580094914810522,9,False,-0.04253762691857576,0.006061046863506368,0.008974746983672182,0.034558860536039356,0.009801043422075025,0.005480886334651265,0.0046475002721603625
linreg_slope_20,trend,0.003126395501964929,0.51637225272818,4,-0.019134788751152168,0.00441422769229071,0.5013137911848647,0.5009366371078592,0.497721667837136,0.37266435139894344,0.42620887381560085,0.3723983992020338,29.16651,2.6272407098775252,31,False,-0.019134788751152168,0.003774570378330128,0.0038292268726022286,0.01895842951122348,-0.0034942764974659453,-0.01303198174458395,0.030536899933692557
up_ratio_20,momentum,0.0022847862675036807,0.49866919346968674,4,-0.01873029096317531,0.015175550590903359,0.5007873010395237,0.5016299918500408,0.4982704039916979,0.290635394247701,0.3671287893415717,0.29010813901154375,-2.9938438,-0.4757323110654733,3,False,0.010465536792076712,0.016749748265903856,-0.01873029096317531,0.017022864088524898,-0.017898397173110925,0.009792089162145258,-0.001960529439697727
macd_hist_5_35_5,trend,0.0029130464582283458,0.4949573151316402,4,-0.01812498073268187,-0.0133177032851882,0.4997324792637024,0.5009974576992786,0.497831729296642,0.377629133242027,0.4294783981308281,0.3772762106338722,-6.4953403,-1.135428307645591,5,False,-0.0011962074459427113,0.009214577023792093,0.004246201401175031,0.0164150411422321,-0.01812498073268187,0.020013729780329934,-0.010761618857391091
ev_breakout_vol_60,event,0.002505879791687795,0.48224071371931676,4,-0.026039327938875277,-0.005424222748104714,0.500284176891697,0.5024753980707708,0.4899845916795069,0.0077773429857170805,0.015311649854346725,0.007894512766242139,-22.768631,-2.7734695384801653,31,False,-0.006738422103634833,-0.026039327938875277,0.005083964414132324,-0.02130194397810902,0.01206284261115447,0.034697545259568564,0.008927573575333485
cs_rank_roc_60,cross_section,0.0032940807193458056,0.4799737196906001,5,-0.0034881110559429095,0.01652320188409622,0.4991883464477814,0.5031991631086621,0.5006722470399445,0.4234983369203678,0.45886304464480915,0.42070211290734594,4.8771396,0.5897008256943331,0,False,0.00568612170788758,0.009657390471296264,-0.0034881110559429095,-0.0022615594938198568,0.0029795522278538485,0.009181042948874047,0.0013510839271483924
vol_z_60,volume,0.0015696281101393289,0.4786022729414944,4,-0.007064686930721465,-0.006036683955746569,0.49900430343638946,0.5013198068338016,0.49795864363210224,0.32216053609861084,0.39121783163303187,0.3217774209636414,-8.703437,-1.7723586752229337,1,False,-0.0036590764676480638,-0.007064686930721465,0.006058921121922487,-0.004233789097142819,0.00847720072273958,0.006428757718142326,0.005284157361680323
ev_limit_up_lock,event,0.003767624306548695,0.4299152759907103,1,0.0037676243065486955,0.0005208837386270571,0.49978693669210783,0.5026213674901775,0.49606299212598426,0.0015407943650948934,0.0030720468121418995,0.0015448430220535464,-26.057007,-3.0834616783407833,25,True,,,,,,,0.0037676243065486955
bb_pctb_20,volatility,0.0017971713160608658,0.42206752491754324,3,-0.008938709525213109,-0.0033605889397192957,0.5014526336154863,0.5015448430220536,0.49852677322183997,0.37035315985130113,0.42498614297641846,0.36949117493218503,-10.126932,-1.960248490983898,5,False,-0.008938709525213109,-0.0039659492327219,-0.0012117353274995295,0.003832366482997596,-0.004394960176760781,0.020767172522184255,0.006421126916970207
ev_vol_dryup,event,0.0017003719248217652,0.409014155773735,5,-0.00888674647125718,-0.001274668241514257,0.4991733859532057,0.5023659210062159,0.4575289575289575,0.002898160829583252,0.005759836683111769,0.0031505066355265237,-28.02549,-3.320379073069813,7,False,-0.0049143481853460924,0.00947316789141945,0.002067503129744845,0.0004021309341077496,0.007118620286106906,-0.00888674647125718,0.006896625694225291
parkinson_120,volatility,0.003998197234890709,0.4056863652524001,4,-0.0395264643587303,0.022324427787455074,0.5029014089903733,0.5038438613777081,0.501695261785903,0.3600811974173352,0.41925264649139665,0.35697429721806617,25.944881,2.5071209696121666,4,False,0.01635981498818006,-0.025377219804383472,-0.005465368647451718,-0.0395264643587303,0.0054119734299088815,0.028794177900567167,0.04898175395314017
pvt_roc_10,volume,0.002268946194514427,0.40401416619302444,3,-0.011238500745972265,0.0015487750699667289,0.5002079812824117,0.5039290102056952,0.50163863800717,0.3986866562316572,0.4442763798894862,0.39529126981230767,-4.6540513,-0.9227939570861284,10,False,-0.0029413998222904453,0.00829305904273508,-0.0009397665572921352,0.0235818667931103,-0.011238500745972265,0.006210929172117539,-0.007686242186201726
gk_vol_120,volatility,0.0034325781509943784,0.35653565701397283,4,-0.04006706741050824,0.023203396954598166,0.506035613959769,0.5030714398666812,0.500559510117808,0.3938441596556447,0.4408354891252276,0.3913318493109027,27.065983,2.4806574483740396,0,False,-0.012300336006467422,-0.009067684896829643,0.004699448288598632,-0.04006706741050824,0.013850213967372687,0.024689625216554843,0.04315670944594042
cs_excess_roc_60,cross_section,0.0018816169724494957,0.3370714450594802,4,-0.02009887066965474,0.016523468286426,0.49906798390131285,0.5013198068338016,0.4979276202172161,0.3173180395225983,0.38761670027634626,0.3169604301232225,32.181946,2.565459821303369,0,False,-0.00842356099829645,0.0006260955593092531,-0.02009887066965474,-0.009179377351172125,0.02713001849904189,0.017745294030830767,0.005931352199009539
close_pos_ma20,candle,0.0015894270222826027,0.31121438700227866,4,-0.01727283558578814,0.005530378835058218,0.5000481093726437,0.5000243282365677,0.496623801803787,0.38583447466249265,0.4342745459675588,0.3864114634650707,-8.683244,-1.3862076572087265,15,False,4.607733301972752e-05,-0.007253914783013281,0.02282286617633756,0.011313711176261605,-0.008709428289518616,0.009906618641163873,-0.01727283558578814
ev_days_since_limit_down,event,0.002343325373657703,0.31055151517874396,5,-0.013072910069696025,-0.009508230237543493,0.5006702107729354,0.5049386320232578,0.5355068390481544,0.03494912932889845,0.06561592414450196,0.0324599496405503,-17.207218,-1.8785164338896063,4,False,0.021945990498414527,-0.00031118697596907923,0.005251881815222738,-0.013072910069696025,0.011363426681038737,0.0016529577969043308,0.0010630084687350658
cs_idio_std_60,cross_section,0.0027235803197627937,0.3096011895057024,3,-0.03448744143153878,0.017335561360961746,0.4992563787808192,0.5005169750270652,0.4971600182803421,0.37248092349833695,0.42588294510779906,0.3726355995085696,35.583195,2.8359255313846616,10,False,-0.03448744143153878,-0.012102708275182927,-0.0017370210669926881,-0.03180587127801318,0.04507829127211028,0.014116906370875692,0.04114716443496725
skew_60,stats,0.0014426153936298784,0.2968976165468467,4,-0.010351481547461695,-0.010860056169733978,0.4994365308502684,0.5027065163181647,0.5000801410482449,0.4578360399139112,0.47802660810500247,0.45535160383899576,-6.086563,-1.1317850315133562,16,False,0.0011014026385146546,0.010775505498042265,0.006542591616923876,-0.010351481547461695,-0.009186794912918541,0.02031607042186968,-0.009173992994465741
range_ratio,candle,0.0016951657947943423,0.29224928875974415,5,-0.026925169669091094,0.011466391584437342,0.4984209631897061,0.49961683027405757,0.4960996477101158,0.3857366464488358,0.4340121078701155,0.38672164848130985,6.1248384,0.9354281521563359,7,False,-0.026925169669091094,-0.01664035304971657,0.007240239612237961,0.004521716085989887,0.02036765167331732,0.004895746534965521,0.018677207077192056
ret_std_20,volatility,0.0027441924698111972,0.2855682826028028,3,-0.023995239893730255,0.022199034777642762,0.4989721580900381,0.5005413032636329,0.49710213296492234,0.3608026804930542,0.4181251328562318,0.3609945383108905,30.203999,2.3895886530301014,4,False,-0.023995239893730255,-0.015090807827902716,0.003380268621505319,0.03944326432781037,-0.005500818094472462,-0.00584968452940852,0.026221530690054565
ulcer_14,volatility,0.0016298611138272827,0.254501954494692,3,-0.017103111555629356,0.00865554300498849,0.5005133248953174,0.5046649393618704,0.502621993342963,0.39147182547446685,0.44013803723155603,0.38737851086863967,-15.492612,-1.7867009735721624,9,False,0.004011336417718309,-0.015985014583475586,-0.0016372107268283755,-0.00401292345409751,-0.017103111555629356,0.026004843534540117,0.020233857728612074
body_range_ma5,candle,0.001239036478253307,0.24940149027646955,4,-0.017433199363792083,-0.004827172970344487,0.502345381763731,0.5015752533177633,0.49831871062497585,0.31532478966934063,0.38624346549632266,0.31472223235898744,-9.225085,-1.9010891017910354,4,False,0.023381347022926463,0.009126123487474012,8.084009596177653e-05,-0.017433199363792083,0.0003261359617718216,-0.0006140342808375933,-0.005898133246317859
aroon_osc_25,trend,0.0011665947126212317,0.23849363958288208,4,-0.026531470418770603,0.0010055988015995557,0.4988918837650342,0.5004865647313554,0.4963126997722857,0.29051310898063,0.3664987696983254,0.2911299249473902,-11.010699,-1.6569162126840136,7,False,0.0034298651077806523,-0.0062642969113701685,0.011035845266432772,0.024900958347121874,-0.026531470418770603,0.012397698830616624,-0.01179887429657846
ret_lag_3,momentum,0.0007996308964059944,0.23649896543160773,3,-0.006824947223833893,-0.0017737287360497075,0.499265388666727,0.5017151406780279,0.4983852685159441,0.28496135785560556,0.36259948806921183,0.2843788392998334,4.464266,0.7654748900046465,2,False,-0.0031427600030907795,-0.006824947223833893,-0.0005413415713175774,0.010823479953330346,0.0013443808760038886,0.006278834546457384,-0.0024153907587402853
ret_lag_10,momentum,0.0009458537371075956,0.2347681920705903,3,-0.01847186937344928,0.006514493116567673,0.49887363412201213,0.5006629444464717,0.4968382840860299,0.311301604382704,0.3827717383132603,0.31163254631488035,3.4669652,0.5653526511949661,5,False,-0.013266841950993062,-0.01847186937344928,-0.00028846063816565816,0.010530340470413195,-0.0035288149630964753,0.01421034825807957,0.017464279850791242
pv_diverge_20,volume,0.000969689253539024,0.2227474651417002,5,-0.010389569489821815,0.0021830898647386804,0.5003952412329492,0.5022503618825189,0.49907578558225507,0.2080072392878106,0.29363277777298263,0.20729482173484656,-15.804415,-2.97302595882505,5,False,0.0038997329897906942,0.006590193210866504,-0.004965744639989992,0.0006456647069625286,0.010168499318288185,-0.010389569489821815,0.0009253978280090896
macd_signal_12_26_9,trend,0.0013782546415406793,0.19843473750099247,4,-0.03177604571525552,0.010022422480709689,0.4960513991526255,0.500857570339014,0.49743796722001893,0.3466420465662297,0.40857006961560083,0.34659222226276926,33.724,2.7123275164742733,8,False,-0.03177604571525552,-0.014942211874625206,0.02227752733568803,0.008749239705485658,0.0017924012108045408,-0.02546310179019484,0.04987421379118704
ev_breakdown_vol_60,event,0.001500538577005389,0.18239556742540375,3,-0.039388266187078524,-0.0010698319401180466,0.5005692381253735,0.5026761060224549,0.5025053686471009,0.008584425748385834,0.016880478039748476,0.008496636621294506,-22.5508,-2.716905938431522,19,True,-0.03793905328154454,-0.007824519683451499,0.009331956946661673,-0.007761500766347494,0.04261176969337304,0.015682702668190208,-0.039388266187078524
bb_bw_60,volatility,0.0010697079508800538,0.14614294157538726,3,-0.045328824603425924,0.03320035607415076,0.4992981713933304,0.499470860854651,0.4957225585680442,0.3684699667384074,0.42272727272727273,0.36969188288386917,24.048975,1.8027686024787415,3,False,-0.045328824603425924,-0.019007210692967326,0.010567185724662595,-0.012707018302276597,0.0279428458699357,-0.014899196889367822,0.06149893927841482
ev_new_high_250,event,0.0007624523832658736,0.13262239648054946,4,-0.020373746322489308,0.00640241176256047,0.5000470848292042,0.503637071366882,0.5136251032204789,0.03803071805908824,0.07081782058726417,0.03682686810446545,-6.2521143,-0.750334560575152,24,False,-0.01222455785333022,-0.020373746322489308,0.0035094972255738516,-0.013270495729422137,0.016530035433357945,0.0007335682805888007,0.025923427317267194
body_range_ma20,candle,0.0005547241594722449,0.121645464616758,4,-0.02252194360378593,0.009384464737989193,0.4999845069618313,0.5007906676884526,0.4976273628490439,0.3885614361181765,0.4363828633033256,0.38835772239049254,-3.7820168,-0.5670854981323934,21,False,-0.02252194360378593,-0.001693660246621525,0.022631338973000036,0.010089797452270179,0.005145234575380518,0.005578804997693755,-0.01560591167329236
vol_sma_ratio_60,volume,0.0002987667665583955,0.09311063849049502,4,-0.008940347066830775,-0.005005809421510859,0.5002166382601592,0.5018793562748605,0.4981948407383684,0.20924232048522795,0.29470729060815354,0.20889440328917758,-23.99324,-4.163160766064218,5,False,-0.007826416754345106,0.002596251023973647,-0.003715842491462529,0.00905392897210411,-0.008940347066830775,0.0012795650281929125,0.009343566591896987
ev_down_streak_ge3,event,0.0002972029227142988,0.06999047994751563,2,-0.009432572280595715,0.0005230310335498186,0.5006059075767779,0.5029741269204102,0.5020731526728861,0.0829216396008609,0.14233538338825805,0.08214429077108346,-20.272102,-3.632440562528504,3,False,-0.0024471051921195054,0.025124635402392848,-0.002496512832001818,-0.005689722215138173,0.005053741679319716,-0.009432572280595715,-0.006818951128154875
ev_limit_down_cnt20,event,0.00042584188572035035,0.04921969871297789,4,-0.03183835333758032,0.010165549417367368,0.5016562166412266,0.5046831855392961,0.5322364645111919,0.03401976129915868,0.06395181775341081,0.03179092313493657,-4.226875,-0.4038168726911951,4,False,0.03721565453451572,-0.03183835333758032,0.0034665430349677517,-0.02009822429815528,-6.724837645921538e-05,0.009284362833695686,0.027272611895489796
turnover_z_60,volume,0.000186362975798562,0.047297744102699435,4,-0.015135326161124032,-0.005595661575104666,0.500229944377507,0.5015874174360472,0.4974495848161329,0.20512130698493444,0.2904689339890559,0.20508703426632122,-15.890413,-2.9637751985949405,2,False,-0.014381626764556609,-0.0009689788363170025,-0.015135326161124032,0.003848148494648421,0.0014609666878756566,0.014284530822943724,0.012107475142228223
ev_new_low_250,event,0.00020104910655045077,0.030364610810081002,3,-0.025905954114904046,-0.020379400895994628,0.498881193533185,0.5021226386405382,0.4855371900826446,0.01724222265701428,0.033301842229570146,0.017662299748202753,-13.677787,-1.6249272948680844,3,False,-0.00019473832174885577,-0.023014174339642843,0.011160026820940888,-0.02072204238021122,0.02144557991610555,-0.025905954114904046,0.029344833598056386
lower_shadow_ma5,candle,8.900959962671619e-05,0.02796372704637851,3,-0.007942225124889022,-0.002286914516911472,0.5000867178953222,0.5031200963398168,0.5007731560228854,0.3168166699276071,0.3880999460722631,0.314661411767568,-0.73462,-0.16377973311338634,8,False,-0.001107390442520612,-0.007942225124889022,0.007007465673869204,0.005468047186552513,-0.00076229109335589,0.004343013956982751,-0.006394760260006342
aroon_up_25,trend,-6.285412459542346e-05,-0.010330738524920493,4,-0.029125846137225665,-0.003636350536173493,0.4987505739366869,0.4971779245581384,0.49283122612406693,0.3770421639600861,0.4272303396864326,0.3805118660973859,-6.581571,-1.143344055464951,3,False,0.01664952060532723,0.009444749094936014,-0.0034393711875626218,0.010529188684400585,0.013436804811867986,-0.029125846137225665,-0.01797759958809455
ev_bigmove5,event,-0.0002074822200423665,-0.04300786917786715,3,-0.015112275375581354,0.00843642365103758,0.4997942465520805,0.5032539016409395,0.5106694560669456,0.029849833692036785,0.05640279125652757,0.029072242698488,-10.329893,-1.4201240809508977,51,False,0.0007132336992969609,-0.014150804925697704,-0.015112275375581354,-0.005815657067666117,0.03217913611645099,-0.005808260633308007,0.008661504306791438
ev_vol_dryup_cnt5,event,-0.0001903020657567829,-0.04413433949442743,4,-0.00984862175966867,-0.0045811517152690995,0.49992476390139257,0.5011616732961112,0.49411764705882355,0.12429074545098806,0.19862036620874288,0.1251079565497695,-15.650547,-2.5684611845767997,2,False,-0.00984862175966867,0.010206190724385153,0.0032908230100573126,-0.0070162723504175895,-0.007563790918854423,0.002232525528430691,0.007148860028372838
ev_days_since_limit_up,event,-0.0007582994126378812,-0.12555763376043289,4,-0.041011178840370414,-0.016415243488706967,0.4995217669012415,0.5042696055176441,0.5163964403267097,0.05180003913128546,0.09415530290401092,0.04989113114135922,13.077665,1.3583508075196091,26,False,0.003939760091030664,-0.041011178840370414,-0.007257994163110144,0.010494896973718398,0.02141555980783607,-0.010364296986131089,0.01810931088415364
upper_shadow_ma20,candle,-0.000566054648955706,-0.13633711769242485,4,-0.019887462975765095,0.002952627087956032,0.4980342394728937,0.5010400321132723,0.49589161387442765,0.193357464292702,0.2782284316658162,0.19393253779999756,-13.201712,-2.3478817448968066,1,False,0.01025625860588735,0.002942878617535038,0.019531494332524928,-0.01097234128265768,-0.01808359940323449,0.012123408061969848,-0.019887462975765095
pdi_14,trend,-0.0010810451091994356,-0.18422466113393668,3,-0.020629098045923264,0.008254782489813763,0.4990503114148023,0.49979929204831586,0.49606777601512136,0.35944531402856583,0.416847479259732,0.3603863323966962,-14.119898,-2.407501814050557,4,False,-0.007366358987316477,0.011814557341323577,0.009340144849469354,0.010085085085848704,-0.020629098045923264,-0.004274584346772968,-0.007192855011350267
rsi_6,momentum,-0.001151925162912263,-0.1952172175034773,3,-0.010662831173615196,-0.005141387927105877,0.5004320609477655,0.4999695897042903,0.495554382688482,0.29852279397378206,0.372594209313329,0.2996143974504008,-25.451431,-4.227297249155999,3,False,0.005183345395951976,0.01021453639883425,0.0062167441669077625,-0.010662831173615196,-0.00039635200623975555,-0.0087194873177755,-0.009878036728182294
cs_beta_60,cross_section,-0.0016340935011353278,-0.20503224559869462,3,-0.03174107310082417,0.026054371205587578,0.49704803029398925,0.4991789220158377,0.4954771308446936,0.38045392291136765,0.4304133694870234,0.3819046576408909,6.07312,0.7065251483266266,3,False,-0.03174107310082417,-0.006023506919221527,0.018042033933203222,-0.019873674441960157,0.0058437739558108446,-0.020236506289201647,0.04279317876480138
cmo_14,momentum,-0.0014427122117386302,-0.2503851482840341,3,-0.02848066277834154,0.006156112471746801,0.4991241560786564,0.4993917940858057,0.4946792580909218,0.3029862062218744,0.3757991248492754,0.30463209624250387,-11.97284,-2.0707879552945916,0,False,0.009653799807483708,0.021512087618474597,-0.009085997928013546,0.008937943798502384,-0.0010694698290129561,-0.02848066277834154,-0.01189491338873704
mfi_14,volume,-0.0019478573865415517,-0.3081581405962609,4,-0.028380520027651245,0.004838393453461056,0.5011163451358543,0.5022017054093834,0.4990593285460664,0.23031207200156525,0.3151738275530268,0.2295308299577905,-20.055483,-3.243415643930081,0,False,0.013465434131355461,0.015477473343838455,-0.008056761652500142,0.005369088152948426,0.012164141502083774,-0.028380520027651245,-0.023746938072805125
lower_shadow_ma20,candle,-0.0016724430463934627,-0.3488192021436867,2,-0.015007880657656443,-0.0011638810148030007,0.5017938728713166,0.5012224938875306,0.49795103684600983,0.34473439639992176,0.40741383047908086,0.34432969626196647,-9.864857,-1.8332146369264422,5,False,-0.00894179578398041,-0.015007880657656443,-0.000106805874957762,0.027386542539743947,0.006118772547271128,-0.01279268242105436,-0.008618173048660792
up_ratio_5,momentum,-0.0020028700969583154,-0.36097266260407473,3,-0.0161565165664922,0.0014223454534870795,0.5004456191318016,0.49979929204831586,0.49559213015512676,0.32035071414595967,0.38915297543004845,0.32149764624311206,-15.290992,-2.9940200130572396,9,False,-0.003083536406771476,0.014602209790773943,0.00233062253095505,-0.004656159877474364,0.004957497854715741,-0.0161565165664922,-0.012112287077240673
ad_roc_20,volume,-0.001946656873913461,-0.3775221228336472,2,-0.025089957176567906,0.0016471204137903281,0.4986994014395864,0.49914242966098604,0.49512948443810884,0.35677949520641755,0.41472047305653087,0.35839141699813887,-4.6842875,-0.8043796817360149,1,False,-0.010259654094292796,-0.00518532719875472,0.0154305860429004,0.014282287986341555,-0.025089957176567906,-7.339625059190159e-06,-0.0034183507028361644
cmf_20,volume,-0.001946656873913461,-0.3775221228336472,2,-0.025089957176567906,0.0016471204137903281,0.4986994014395864,0.49914242966098604,0.49512948443810884,0.35677949520641755,0.41472047305653087,0.35839141699813887,-4.6842875,-0.8043796817360149,1,False,-0.010259654094292796,-0.00518532719875472,0.0154305860429004,0.014282287986341555,-0.025089957176567906,-7.339625059190159e-06,-0.0034183507028361644
cs_excess_roc_20,cross_section,-0.0032073525152045276,-0.42310717061602116,3,-0.03409726445560332,-0.0015975652132980314,0.5003894832070783,0.5009852935809948,0.49776391570539796,0.36884905106632754,0.4237179802350165,0.3685545378243258,-6.7494087,-0.7767336431255649,3,False,0.021394827243911906,-0.008206735558369196,0.0035877339491430437,-0.0023125384755689547,0.0081781382632744,-0.010733717587264376,-0.03409726445560332
dist_low_20,volatility,-0.0030049053494297494,-0.5016270025645128,3,-0.026185925389610776,0.013598095308636721,0.498366137316303,0.5002919388388133,0.4972257051032614,0.42189639992173744,0.4564741371896562,0.4220158376820056,-18.038721,-3.0031422046383853,0,False,-0.020709253782371508,0.015843343088744206,0.0094836959547914,0.010108096704050723,-0.005133300163894648,-0.026185925389610776,-0.005042542980482113
up_ratio_10,momentum,-0.002057455606696816,-0.5066647055423897,3,-0.018478704553143765,0.012634707653219161,0.5006723299235518,0.4996046661557737,0.49594528578407426,0.3724320093915085,0.425404718338385,0.37349925190672556,-3.8369944,-0.7435720239325804,8,False,0.0014170304083866775,0.007909980517415881,-0.01207230898001153,-0.00908000147583598,-0.001408410778992716,-0.018478704553143765,0.01736652457801335
cs_excess_roc_10,cross_section,-0.0028689551445936546,-0.5068628001353439,3,-0.015188669901107727,0.0016822084470224693,0.5006565696517823,0.5001277232419808,0.4967063187515989,0.37989141068284094,0.4305155210643015,0.38039630697368904,2.1761227,0.31783024454590497,1,False,0.004587753269659322,0.011702162098789793,-0.000804097706495047,-0.015188669901107727,0.0035817151247720404,-0.008895819360675357,-0.014940484210321098
vol_ratio_5_60,volatility,-0.0020546831180810847,-0.5099217281598204,3,-0.01966067046393047,-0.00098244338674135,0.49744337370013963,0.4988626549404566,0.49412923263389136,0.31906671884171395,0.38775449546738,0.32115705093116326,-12.066712,-2.204830809599401,1,False,0.01671392071440501,-0.002617197415499905,-0.009903466384585287,-0.011999538156835979,-0.01966067046393047,0.0049066636881538155,0.008470717607256616
ev_spike_down,event,-0.0021171273788337334,-0.546877464503411,3,-0.018085078895617383,0.00011262782689554748,0.49931573837731763,0.5022990183556545,0.4925775978407557,0.02231706124046175,0.0426995472678139,0.022534029120899173,-27.137236,-3.72328938612479,1,False,-0.008808953719910771,0.028687514002948365,-0.018085078895617383,0.0015942948813290933,0.006238243113074767,-0.014965539929183081,-0.006954469361480687
autocorr_20,stats,-0.0025796799628563442,-0.5740340053019178,2,-0.013991500184242877,0.004605969406726634,0.49747963386686006,0.5011860015326789,0.49634677964020385,0.19771081980043045,0.2827809357236555,0.19811699448965442,-13.931026,-1.990992231011454,0,False,-0.008199774292800858,0.011831198122346159,-0.0009853620280895511,-0.005267709680712975,-0.010329392996316949,-0.013991500184242877,0.008637074671535624
rsi_14,momentum,-0.003956256975543049,-0.6674791130604831,2,-0.019880084460799256,0.004335183873552978,0.4984105853222707,0.5006629444464717,0.49572288520435104,0.22960281745255331,0.313843479423662,0.2303640720602367,-15.099351,-2.133358917828852,0,False,-0.0015038709639034053,-0.0020001417551281995,0.006095067471230452,0.0040527547670470565,-0.019880084460799256,-0.00955090274066768,-0.005297596987632364
trix_15,trend,-0.004857478663189804,-0.6724465043829148,4,-0.04288832409517184,0.009229763325891373,0.49494680541460473,0.49742728898295807,0.4921775048433673,0.3293019956955586,0.39459301047695805,0.3327737838922746,23.069654,1.859543060528065,8,False,-0.0390387029961179,-0.015501526688428014,0.0047874830210512115,0.0011454427317598161,0.004540377968949426,-0.04288832409517184,0.053160775849047694
gk_vol_60,volatility,-0.006274191125055614,-0.6817665922009936,3,-0.04819041778570379,0.022997729943180882,0.49741266188597216,0.49795034606916516,0.493902245874117,0.381334376834279,0.4303793974357205,0.3840090501040032,24.399284,1.7941942469262244,5,False,-0.017003647906675374,-0.020296932610853732,-0.0010750432451469933,-0.04819041778570379,0.022171048380198944,0.005829815430263099,0.01579931194911624
aroon_osc_14,trend,-0.003146061595493358,-0.7013167390349399,2,-0.012681861440201546,0.0005157998627015701,0.49650121064101255,0.49962291233319955,0.4935872522347454,0.23295343377029937,0.31652142127256566,0.2347370725832938,-24.533504,-3.7934299060497976,2,False,0.010549056807115898,-0.003789575219941266,0.0012419807242838377,-0.002024346371855369,-0.010481004680019782,-0.012681861440201546,-0.0048997143481326185
mom_accel_5_20,momentum,-0.004130911181513362,-0.7150806138935064,4,-0.031957242353342484,-0.006754752592400527,0.4966749674523087,0.4997141432203287,0.49490835030549896,0.28526707102328314,0.36192131066153654,0.2866839397146298,25.374798,2.425041387677253,7,False,-0.027288875071504026,-0.031957242353342484,0.008176123268874274,0.02504431189376992,-0.01955649821824169,0.004360496330883741,0.011830249439974138
mdi_14,trend,-0.003864178624383243,-0.7294501993830962,4,-0.02380036702652962,-0.004074897619778255,0.49725561464720164,0.5028281575010035,0.5004471521994299,0.2189762277440814,0.30464961976215993,0.21762824021700786,-20.968943,-3.2209792029267836,0,False,0.008471743082084291,-0.0062409220403671,-0.02222479463528672,0.004768353769450883,-0.02380036702652962,0.004987412458503267,0.00776494225108359
ev_new_low_20,event,-0.0038908972461781967,-0.7345024431210336,2,-0.025858972929251316,-0.0030645553522088125,0.49998065663762026,0.500954883285285,0.48850383205598136,0.07170808061044805,0.12505864789933885,0.07300903793988493,-31.218065,-4.699301586855888,0,False,-0.011013194907940104,0.03460184051342128,0.005622147208432383,-0.0025146000374154385,-0.005004381480453054,-0.025858972929251316,-0.01890626264834975
ev_new_low_60,event,-0.004668267558440406,-0.7786563776780406,4,-0.040921452078378294,-0.007305377145360258,0.49929072828648224,0.5019949153985573,0.4910941475826972,0.03540158481706124,0.06604236292502652,0.035853738641754555,-25.469263,-3.2867894538433724,11,False,-0.040921452078378294,0.006786929710988435,0.003554008091049157,0.009031190678188639,0.0018377453877929373,-0.009628384967987218,-0.008947939100700913
pvt_roc_20,volume,-0.005033162755492561,-0.7814744844929783,3,-0.03347533620586751,-0.002337267321974545,0.4979891927807973,0.499787127930032,0.49669631512071155,0.430211798082567,0.46106968271234416,0.4307922490238295,-1.9732337,-0.25297281753834744,18,False,-0.02701364935286823,-0.028636050574798344,0.021955693440889216,0.024293496143752907,-0.0017571737426105066,0.009046999400186056,-0.03347533620586751
keltner_pos_20_10,volatility,-0.005461160023889015,-0.7956617015070261,3,-0.022611167137391107,-0.00027257810820897525,0.4991383176098726,0.49853422374679174,0.4936670800917052,0.32124339659557816,0.3892140158530262,0.3236506951793599,-13.912538,-2.0094892718633384,5,False,0.003885741813092845,0.01569132088340219,-0.005573400589628719,0.0030492084693554025,-0.012087948891605107,-0.022611167137391107,-0.021027825709883638
vortex_neg_14,trend,-0.004023952144333637,-0.8008951164991953,3,-0.027571206837675936,-0.006892664603226321,0.49883879143274384,0.5006751085647557,0.4971102415909825,0.3386812756799061,0.40288020946977965,0.3388558430342177,-8.343328,-1.4650636926118776,5,False,-0.005129267043313784,0.022768263282991197,-0.01116510912841723,0.013408719443745522,0.002977817489466302,-0.027571206837675936,-0.02396542015782488
