feature,family,perm_mean,perm_pos_folds,n_folds,perm_t,gain_share,perm_2019,perm_2020,perm_2021,perm_2022,perm_2023,perm_2024,perm_2025
aroon_up_14,trend,-9.367256513252981e-05,2,7,-1.3059711501062838,0.0015634790822117268,-3.788906930753585e-05,0.0,-0.0003829925036575819,5.602384193412769e-05,0.0,5.944511183884257e-05,-0.0003502953367355612
aroon_dn_25,trend,-9.576177346153181e-05,2,7,-0.697866270853747,0.0027138448189418887,-0.0007117000681478742,-6.137105002821033e-05,-0.00036420729481477276,-7.683805339856256e-05,0.0,0.00010108754014527543,0.00044269651201342175
cmo_14,momentum,-0.00010135166800561558,2,7,-0.31776535390957433,0.0058225358347761364,-0.0013243744053487068,0.0014863344141613146,-6.30735040967172e-05,-0.00019844806635368217,1.0831792563641661e-05,-4.085433528141537e-05,-0.0005798775716837438
up_ratio_20,momentum,-0.00010146469814932594,2,7,-0.5803560258624756,0.0026769112704440336,-1.6408518526816556e-06,0.0,0.0001901052084313376,-0.0001111113646566989,0.00033486889780965593,-2.961530711051083e-05,-0.0010928594696663838
ret_lag_9,momentum,-0.0001113677069477801,2,7,-0.8137955892384877,0.0011860847290449947,-0.00010251182772387975,9.568426401861986e-05,-0.0009122126367523362,-7.29785090055358e-06,0.0,0.0,0.00014676410272368898
dist_low_20,volatility,-0.00011137340270919556,2,7,-0.47624210295496694,0.005090779043076125,-0.0002323152001078172,-0.0009085719477791698,-0.00010879614077334103,-0.000329172798785287,0.0006210680730332679,-0.0006118202597792064,0.0007899944552271845
ev_spike2_cnt20,event,-0.00011252699670474718,4,7,-0.30080515778171296,0.014301599310942738,0.0007023826879160011,0.0006963139878029173,-0.00029359831282520465,0.0006231245973072076,-0.0013262180500932224,-0.001606506784556181,0.00041681289751525213
vol_ratio_5_60,volatility,-0.0001238055731816184,3,7,-0.6741642235179643,0.006146477682754137,0.0004332431401303909,-0.0008563427771425301,-0.00044513584013127633,-0.0001235427084585912,0.00010040753255095673,-0.0004229020633885495,0.00044763370416827053
roc_5,momentum,-0.00012480378726644948,2,7,-1.2281601128582753,0.002849825598537336,-0.0003137945217156178,-2.8001533500342005e-06,-7.515910177133499e-05,0.00023067491760256006,4.845676258390946e-05,-0.00016429542884201982,-0.000596708985372609
dist_high_120,volatility,-0.00013471114528718742,4,7,-0.42888294308530095,0.008073093936143496,-0.0014533477728168817,0.00017096141907225592,0.00029550339979254187,0.0007992144591780955,0.000557832802339849,-0.0009955228971273735,-0.00031761942744879906
lower_shadow_ma20,candle,-0.0001499338718247075,2,7,-0.4445282708646739,0.010542513941567994,0.0014395931238252297,-0.0006568769638451167,-0.001463039145050515,-3.3550098984965145e-05,-0.000350635210097897,-0.0002813239666231363,0.00029629515800344797
pv_corr_60,volume,-0.00015324535651164414,1,6,-0.5269037974893331,0.01648146810473826,,-0.00011315647570268467,-0.0008058905981609572,-5.47219431352187e-05,0.0011101300129386625,-0.0008622253663571495,-0.00019360776865251736
aroon_osc_25,trend,-0.00015908753617000746,4,7,-0.42392851827428524,0.008737753869197075,0.000859513444387016,0.00019808630081767815,1.8282493723424664e-05,-0.0003714117106444909,-0.00014092251672501543,0.0005306046686418259,-0.0022077654333904906
cs_excess_roc_10,cross_section,-0.00016331408954239584,4,7,-0.585689972573522,0.007953119091088331,-0.0008847122385566819,-9.949013537173736e-05,0.0010015985084645337,1.5783389422425558e-05,8.176423597183785e-05,2.5938889230463804e-05,-0.0012840812759576127
kurt_20,stats,-0.0001733557345061915,3,7,-1.4149440385036165,0.008723553987528563,-0.00030298466876980376,-0.00010202255343330433,-0.0007655709638435282,8.493119185235797e-05,8.541154906643563e-05,-0.00034668569097913204,0.00013343099456363436
body_range_ma5,candle,-0.00017890404679487905,2,7,-1.2721271019148606,0.004797587859155357,-4.399002213890599e-05,-0.00039660903485936265,-0.00019531287367963168,0.00013066608271963243,0.00021758271737375533,-7.75916554500676e-05,-0.0008870735415295733
ret_std_5,volatility,-0.00019171218921929084,4,7,-0.8328030486050927,0.004062745302847561,-0.0004702516532553898,-0.001411702014688756,0.00036822240292711433,0.00019710932248754795,9.62630002126286e-05,-0.0002580694788857369,0.00013644309666755589
mdi_14,trend,-0.0002101688459676241,1,7,-1.4665221062212617,0.005356710712563886,-0.00015224438390647999,0.0,-0.00014527124813684908,-0.00011263905926223287,-0.00015161970167564356,0.00012767325525658903,-0.0010370807840487523
hurst_120,stats,-0.00021533947957746275,4,7,-0.3981993561736957,0.014731975414664073,-0.002042158650698724,0.00014684998054941174,-0.000590327861624373,0.0014735830507926911,0.00033840186159401104,0.0012313744702690383,-0.0020650992079242945
ev_vol_vs_max20,event,-0.00021907096547922963,3,7,-0.962297494864179,0.00900405328872182,0.00042857168553783395,0.0002017761759191904,-0.0007253750883005269,0.000367161156591454,-4.401232092416697e-05,-0.0006888423859232844,-0.0010727759812551075
mfi_14,volume,-0.0002216983796299889,3,7,-0.7054983378340905,0.006535600035346458,-0.0002398274351803724,0.0005644305697550808,0.0006757145208728457,-0.0008795260927590767,-0.0001677088100822267,0.00017613192838948576,-0.0016811033384056585
vol_sma_ratio_10,volume,-0.0002278378072364199,2,7,-1.2830740923341728,0.0037026411724444186,-5.657335364159244e-05,-3.068619507318066e-05,0.00022286079360374586,0.00015247528640558358,-0.0009971314046918662,-0.00010820671933290706,-0.0007776030579247223
pvt_roc_20,volume,-0.0002530980055868159,2,7,-0.9263449886680591,0.006093605304105725,0.0008075694057317016,-0.0013625153896969536,-0.0006925767251299864,0.0003972352845249133,0.0,-0.0005418254061296633,-0.00037957320840772274
ulcer_14,volatility,-0.0002622305700897063,3,7,-1.1415616646045252,0.008785687961204916,0.00030584491201108427,-0.00010498299051086082,-0.0010557033135746065,0.00028991483219419886,6.611613150052018e-05,-0.00017011460444032087,-0.0011666889578079594
psar_dist,trend,-0.00026356138688922524,2,7,-1.1705282171358717,0.003913155039860284,-0.0006261461967282424,-0.00024338190767670144,-0.0008583566784014484,-0.0008114087507739865,-0.0001996373654397773,4.099327273141516e-05,0.0008530079180641645
mom_accel_5_20,momentum,-0.00029327458891555857,4,7,-0.7572033242395322,0.00399095265132022,0.0003482122752862399,-0.0007137802649948483,-0.0024542456968366607,8.27685785756184e-05,0.0,0.0002803206807751417,0.0004038023047855989
mdd_60,volatility,-0.00038915893895633745,2,7,-0.5976530073821832,0.0203581172979157,-0.0010712451674479105,-0.0003449895457870469,0.00030647855713498523,0.002280500757356011,-0.0001007704369166866,-0.0034937277366346568,-0.00030035900039905816
ad_roc_20,volume,-0.00042422637884135226,2,7,-0.8942120329323244,0.008339418723597848,0.00038645467106305603,-0.00027918767422828493,-0.00011478718340923964,-0.0005730358217309479,-0.0029864913129708953,-0.00042452319189343067,0.001021985861280277
gap_ma5,candle,-0.00042722387425022854,2,7,-0.9263661178529675,0.005610684195470631,-0.003082882572757939,0.0,0.0001900576965492747,-0.0003154378217693811,0.0,-0.00041417704551083463,0.0006318726237372804
aroon_up_25,trend,-0.0009091289411423627,2,7,-0.748565186844491,0.004567656244133758,-8.98340169046899e-05,0.0,0.0020469743368741466,-0.0006761437012932937,0.0,0.00029203567154872527,-0.007936934878221428
cs_rank_excess_roc_20,cross_section,-0.0009659813227174149,3,7,-1.2355516244357443,0.007017882461777218,6.304960080637939e-05,0.00011148526034617026,0.0004636157937854222,-0.0004245077003091774,-0.000866572344029247,-0.0005662900246182264,-0.005542649845003226
