feature,family,perm_mean,perm_pos_folds,n_folds,perm_t,gain_share,perm_2019,perm_2020,perm_2021,perm_2022,perm_2023,perm_2024,perm_2025
ev_vol_dryup,event,-5.462371723435823e-06,1,7,-0.535305470870257,5.8581887913953205e-05,0.0,0.0,2.4762988806048547e-05,-6.29995908700993e-05,0.0,0.0,0.0
dow_1,stats,-5.583746244925454e-06,0,7,-1.0000000000000002,8.27474066161322e-06,0.0,0.0,0.0,-3.9086223714478174e-05,0.0,0.0,0.0
vol_sma_ratio_10,volume,-5.83026786115353e-06,3,7,-0.049146561831265374,0.0022565216955971142,4.934573889035093e-06,0.0004841193080897986,0.0003322205563998047,-0.0002807844852984881,-0.00033342608364879417,-1.0339840093835187e-05,-0.00023753590436559566
up_ratio_5,momentum,-5.8322864577409695e-06,2,7,-0.5328287596466096,0.0001808781608346552,5.868263905893974e-07,-5.1390222887469014e-05,4.459035302890648e-05,0.0,0.0,-2.1867692396351546e-05,-1.2745269339862106e-05
linreg_slope_20,trend,-5.967949365906391e-06,4,7,-0.041310056656047256,0.0026852555158332824,0.0003006549685267458,0.0,-0.0008237459150774404,0.000270491685472297,0.0,0.00018441268812376585,2.6410927393287025e-05
aroon_dn_14,trend,-7.108300052799949e-06,3,7,-0.14178433184804906,0.0008313040277697425,-2.7444250143399362e-05,9.601933427694799e-05,-0.00021563624656578684,0.00014672999124971942,0.0,-0.00014024844645896609,9.082151727188524e-05
ev_range_x_atr,event,-7.361755316594695e-06,3,7,-0.19029655656601854,0.0008365401348921604,6.26245666824482e-06,-0.00015557718003751433,0.00017511100783511313,-8.833300703449166e-05,0.0,-9.749926875406156e-06,2.0754362227891343e-05
ret_lag_4,momentum,-1.091241430948172e-05,2,7,-0.5188196509200281,0.0005882456648341432,4.3926875745591475e-05,0.0,-2.3670839520401055e-05,-0.00012636518829770593,0.0,3.089782896104643e-05,-1.1755770549029543e-06
ev_limit_up_cnt20,event,-1.0954885055015659e-05,2,7,-0.944582423216881,0.00012432003447100708,0.0,-5.13111895495532e-05,2.2569090186249734e-05,0.0,0.0,-5.712085761762816e-05,9.178761595822019e-06
roc_5,momentum,-1.1200894149772532e-05,3,7,-0.10861372592278136,0.0016727573099398882,-0.00018198988066306954,-0.00047954108663765077,-2.246419108782825e-05,0.00015213191625153394,8.400804599132143e-05,0.00039150249399627174,-2.2053556898986304e-05
ema_ratio_10,trend,-1.1611004312728739e-05,3,7,-0.1931503894013867,0.001993470927372431,-0.00022605090946084655,0.00011549356578054056,-0.00019135676991717762,0.00012204474297583187,0.0,0.00017560428622508928,-7.701194579253871e-05
ret_lag_10,momentum,-1.281318386315196e-05,2,7,-1.145298674268531,0.00045831705327505486,6.27275190068453e-06,0.0,5.974474949765884e-07,-7.840041561557713e-05,0.0,-3.844742450716023e-06,-1.43173283714317e-05
linreg_slope_10,trend,-1.529748756072256e-05,3,7,-0.11829561920444988,0.002429389045292709,0.000363028812485446,-0.0002517033091726621,0.00032693587876348834,-0.0001939400220711887,-0.00014709352272251094,-0.000503299553180085,0.0002989893029724545
up_ratio_10,momentum,-2.452114421948914e-05,2,7,-0.8316218768452368,0.000278735568497811,0.0,-0.0001949639613086088,-1.6756323524790007e-05,4.433448125835959e-05,0.0,1.3006561269346406e-05,-1.7268767230731175e-05
ret_lag_9,momentum,-2.5642553067545953e-05,3,7,-0.7270470506858929,0.00042118638270208816,3.2600316327659196e-05,-2.5772562520300312e-05,-0.00023138902037454315,3.652790240689605e-05,0.0,-5.965308687632305e-06,1.4500801375098848e-05
inst_all_net_r,chip,-2.6079237224342138e-05,1,7,-0.3288803059967339,0.0012818436997255667,0.00035522009670584803,0.0,-1.379320111269631e-05,-5.291431261046064e-05,0.0,-0.00035539631628781626,-0.00011567092726526979
bb_pctb_20,volatility,-2.609733505105186e-05,2,7,-0.2145730055918163,0.0025240293605189967,-0.00011228563564559188,-1.9775800465251028e-05,0.0005139566159212752,-6.322645705011491e-05,0.0,8.04059530590077e-05,-0.0005817560211766881
upper_shadow_ma5,candle,-3.203938494971388e-05,2,7,-0.738834146116095,0.003679269528541451,-3.5514185011710033e-06,1.821495986336144e-05,-0.0002074403083763693,0.00014560491745980084,0.0,-0.00014289939695243925,-3.42044481411799e-05
up_ratio_20,momentum,-3.2119297348325875e-05,3,7,-0.6189926939560028,0.0014759496102704356,0.00015794309072980858,-0.00010794830687969245,-0.0002424228540049006,9.132339182095033e-05,0.0,-0.00012874443332149799,5.014030217051028e-06
ret_lag_2,momentum,-3.297148973859163e-05,2,7,-0.5780928929873062,0.0007537633950272288,-2.4912486442996613e-05,0.0,-0.0003438069878883611,4.798119531574987e-05,0.0,0.00014260259415291068,-5.266474330744425e-05
on_id_diff_250,overnight,-3.668755793863861e-05,2,5,-0.034145224335801576,0.018765884185316044,,,0.001859125870214924,-0.0009224135736120125,-0.003538138710973155,-8.462639887831316e-05,0.0025026150235553635
aroon_osc_14,trend,-3.827859247427134e-05,3,7,-1.3023702467270948,0.0012557868754727996,3.780773195541145e-05,-0.00012023960354955582,7.812444309251987e-07,3.636369523109135e-05,0.0,-6.368985211782294e-05,-0.0001589733632699486
inst_dealer_net_r,chip,-4.339776255293729e-05,2,7,-0.706161583074075,0.002902249888932334,-0.00013712095564598925,-5.217459357502741e-05,0.00019404521421333606,6.016683679194862e-05,0.0,-4.10989152390707e-05,-0.00032760192441575836
aroon_up_14,trend,-4.603327314089553e-05,4,7,-0.6320638555802939,0.0008668338659367275,1.7635947329915542e-06,0.0,8.830101358058932e-05,5.914297795801595e-05,0.0,4.263783630332797e-06,-0.00047570428188819836
mfi_14,volume,-4.7005836372658645e-05,3,7,-0.28243553206064953,0.003936661649209798,-0.00016080521758059935,5.93499689110945e-05,0.0007311734648920548,-0.00039767089779598266,0.0,0.0001062889103636902,-0.0006673770833988679
ev_streak,event,-4.7574073934314483e-05,3,7,-0.8849000116501285,0.00031104057401715814,-0.00036834057699940137,0.0,3.277334461588658e-06,3.582090266950749e-05,0.0,9.567826072181401e-06,-1.334400374407759e-05
adx_14,trend,-5.0224260638061764e-05,2,7,-0.21597113555433228,0.009245279643142045,0.0006228755358556026,-0.0006702075655367533,-1.2642135554537711e-05,-0.0004976345970120222,0.0,-0.000666016922051333,0.0008720558598326114
ev_vol_dryup_cnt5,event,-5.322495290920417e-05,3,7,-0.22753208992275065,0.004389449272061505,0.0008098315200857839,-0.0007862592402632021,-0.0006528174343111634,0.0006153727652949588,-0.00035003374549310174,-0.00024580865780954075,0.00023714012213183616
force_13,volume,-5.3589572117869604e-05,3,7,-0.2853510961661966,0.003077739881438126,-0.00018160976372217272,7.319074688136769e-05,0.0007722185576736068,0.000312172797569252,-0.0005651726272073925,-0.000127391802355935,-0.0006585349136638136
body_range_ma5,candle,-6.556954633082362e-05,0,7,-1.697097471065526,0.0023964195915898586,-4.695711102101208e-05,0.0,-2.9355702774569448e-05,-9.30243696924439e-05,0.0,-4.9626121438640924e-06,-0.0002846870286838758
inst_foreign_streak,chip,-7.330423570320454e-05,2,7,-0.6365867267643864,0.001954634664660694,4.936259610372149e-05,0.0,0.00022348554549750607,-3.3399382502930876e-05,0.0,-1.7228779968602354e-05,-0.0007353496290521261
close_pos_ma5,candle,-7.428955976588315e-05,0,7,-3.082955808606726,0.0017512296125409422,-8.603275265447786e-05,0.0,-0.00018671158567663595,-6.714556365496292e-05,0.0,-9.354617082658542e-05,-8.659084554851991e-05
aroon_dn_25,trend,-7.87091541244847e-05,3,7,-1.0802551299530676,0.0022402171857421977,-0.0003485269570556876,-6.697863657869017e-05,7.98694493050293e-05,-0.00023574307772197245,2.9054761744366315e-05,0.00019258582263855192,-0.00020122544120299013
id_ret_20,overnight,-9.168322718289038e-05,1,7,-1.3975887999281011,0.0029272266245039293,-0.00027480605188027915,0.0,-3.605312743461495e-05,-2.894479387724469e-05,0.0,9.019092351015764e-05,-0.00039216954059825143
inst_foreign_z60,chip,-9.935891328125977e-05,1,5,-2.153349679916257,0.0025581215865665683,,,-0.00019280779114022825,-5.620407191940513e-05,3.3360458593330485e-05,-0.00021464734725454293,-6.649581468545311e-05
turnover_z_60,volume,-0.00010140776003800988,2,6,-1.2154075677548464,0.0021562238323349654,,-0.0004048910286718471,0.00013655744899340508,-0.00014421259949450385,0.0,-0.00025282706070839725,5.692667965328385e-05
aroon_osc_25,trend,-0.00010580655162121485,4,7,-0.5497123980499778,0.005803667601257117,0.0004381906470848698,6.598016425365313e-05,-0.0006977572587401291,0.00027910149138570217,0.0,0.00010264458422533836,-0.0009288054895579383
cs_rank_rsi_14,cross_section,-0.00011148324204548552,2,7,-0.5806512506024412,0.0027828447864235183,1.7906617225805593e-05,-4.018194751325791e-05,0.0004844066481096444,-1.7060919538935033e-05,0.0,-4.3738893583452947e-05,-0.0011817141990182027
ppo_12_26,momentum,-0.00011467410553980512,3,7,-0.4062472649494488,0.0038171591350054834,0.0009254706871522795,-0.0013278297240453037,0.00010023352677402768,-0.00013211758095383239,0.0,0.0004172595358660665,-0.0007857351835718734
autocorr_20,stats,-0.0001176935592834987,1,7,-2.6794254619683007,0.004179540584741497,-0.0001599199958189299,-0.000130251778116539,-0.00032514178018837786,-5.0342513654969924e-05,0.0,6.610138661801435e-06,-0.0001648089858674757
dist_low_20,volatility,-0.00012053338793406355,1,7,-1.9575443953978127,0.0028335133003489963,-8.542386524039436e-05,0.0,-0.000364412723722322,-0.00022342952841554695,0.0001452009710490137,-0.0001603480040061507,-0.00015532056520304455
psar_dist,trend,-0.0001243414616198743,2,7,-1.7753416602388967,0.0024662242063117176,-0.00021002230211141296,-0.00037641300707262393,0.00014553465354574338,1.8101177824217846e-05,0.0,-0.00016558662012069897,-0.0002820041334043455
inst_trust_pos20,chip,-0.00013556973544847395,2,7,-1.3268930174834124,0.0052704725351586205,0.00014606402602602522,-8.23269128391128e-05,-0.000378345768370654,-0.00012001695931576513,-0.0001407206799328957,-0.0005688015324797011,0.00019515967877278598
on_id_diff_60,overnight,-0.0001401267052279125,2,7,-0.38397765326507716,0.00833030315105561,0.001770607423859034,0.0003413548895177798,-0.000888160034700651,-0.0010530286259149587,-0.000341370179801021,-0.0001436101490553815,-0.000666680260500189
cs_excess_roc_60,cross_section,-0.0001431143190348364,2,7,-0.7083120871530104,0.006147940152461372,-0.0006246696689716155,-0.0003985347931282247,0.000862553427753314,-0.0003085876129928465,0.0,0.00013863112564829402,-0.000671192711552776
pvt_roc_20,volume,-0.00014767142491047412,1,7,-0.7834454700618633,0.003024745945820637,0.0005077650754218335,-0.001144625655221632,-0.0002554174574771889,-0.00010190489815082211,0.0,-4.874187398677214e-06,-3.464285154683213e-05
ss_mg_ratio,chip,-0.00014984058740745936,3,7,-0.6591919784766368,0.012963644934889515,-0.000778124777049527,0.0002287203917772252,-0.00015860516791777143,7.510262604040983e-05,0.0,0.0006729719472969437,-0.0010889491319994958
ev_vol_vs_max20,event,-0.00015022608033736173,2,7,-1.0518446798078431,0.005501275402747673,0.00012283425509473575,0.00036740083715212723,-0.0004121316780317334,-0.00021808111807888308,0.0,-0.00011543820665313222,-0.0007961666518446464
inst_foreign_sum60,chip,-0.00015453494975648606,3,7,-0.7282341231633771,0.009589505376107497,-0.0007868981619323576,-0.0001348828849889247,0.0006045533744708856,0.0003977692299481546,-0.0004527506060911469,0.00011462419465096847,-0.0008241597943529818
ema_ratio_60,trend,-0.0001554886549071374,3,7,-0.530804027979558,0.0037761263426746355,0.0004589620919092941,0.0,0.0005205108524408489,0.00040487727145176525,-0.00015630832180504317,-0.0006998382452144668,-0.00161662423313236
eom_14,volume,-0.00016558078802193308,1,7,-1.4340787800446875,0.00715308026980015,-0.0001938227194627079,-0.0006938020261936413,0.00033139207823441874,-0.00019820367862626725,0.0,-0.00017117732075887468,-0.00023345184934645916
gap_ma20,candle,-0.00017587124612937984,2,7,-0.39515245780736535,0.007113120171805164,0.0021618522923168306,-0.0006554101777775841,-0.0008481931595852796,2.7157165307413467e-05,0.0,-0.00029627830603907193,-0.001620226537127967
fip_250,longmom,-0.0001798737666914662,2,5,-0.8766647556444606,0.006736232595726643,,,0.00012733305794570873,-0.00018110965666995443,0.0,0.00012365566292565794,-0.0009692478976587431
cs_rank_turnover_z_20,cross_section,-0.000186152639894069,2,7,-0.6853004852044362,0.0045044212473339135,0.00037786217472697445,-0.0010278196683571788,0.001003836827895635,-0.0009081039189440578,0.0,-0.0004962427971517136,-0.0002526010974281424
ev_vol_x_avg20,event,-0.00018649938870634716,2,7,-0.6651804439943041,0.004055380119428445,0.000736312995175512,-0.0013888048290871422,0.0006742625524542601,-0.00014411480806093488,-0.0006494701667780307,-0.0003982283030202344,-0.0001354531616278599
cs_rank_inst_all_sum5,chip,-0.00018721658231675195,3,7,-0.85340383491649,0.004546848152933305,-0.0002524010928089913,0.0001199799893879669,8.477827952829235e-05,-0.00010019124222860586,0.0,0.00028335517457005074,-0.0014460371846659766
inst_foreign_pos20,chip,-0.00020187141385230633,2,7,-1.046509875254944,0.0036806954153910075,-0.000879346951910521,-0.00012176726113450817,-0.00015831786961277342,0.00015150949039056486,0.0,0.00047928893475622053,-0.0008844662394551275
ulcer_14,volatility,-0.0002254068904159687,1,7,-1.8164474037449319,0.005179312461983197,-5.3195662645033844e-05,-0.0005885167579885187,-0.0005487169241414023,-0.00044417499029885305,0.0,-0.000248421644330495,0.00030517774649252194
cumret_ex1_60,stats,-0.0002522901165226157,1,7,-1.4980554334868583,0.0034689914157006916,-0.0005048902013859088,-0.00012179836824812464,-6.696902265517872e-05,-0.0002561451048367971,-0.0010708788642251864,-0.00011529418159235301,0.0003699449272852387
gap_ma5,candle,-0.0002736962779067377,3,7,-1.1175411545386276,0.003673234655180902,-0.0016660472041376724,2.771120060308015e-05,-0.00046955967360137973,0.0001586646726554885,0.0,-8.543422553445798e-05,0.00011879128466777782
autocorr_60,stats,-0.00031155356248219066,2,7,-1.852152601113299,0.007805458463148689,9.56253561522416e-05,-0.00047928859337799764,-0.00047852694321444167,-0.0007002434001210471,0.00040054398110289484,-0.00017032917401523773,-0.0008486561639017473
on_ret_60,overnight,-0.0003308877218018402,2,7,-1.4199139333844892,0.005633391520994809,-0.0006719085243625036,-0.0015436244444983354,5.3047861615591885e-05,-7.299672129547931e-05,0.0,-0.00035782826475628274,0.0002770960406841272
cmo_14,momentum,-0.00039898620889530035,0,7,-2.0201452543488783,0.003946328777338768,-0.0014556932779762957,-1.7107053873834793e-05,-0.00010911259524853482,-0.0006057233048388637,0.0,-0.0001137710072564406,-0.0004914962230731327
id_ret_120,overnight,-0.0004481489781886411,4,7,-0.881077115058585,0.00854037234242784,-0.002858977018992702,3.787902621895401e-05,0.0001052639545938867,7.523795402590919e-05,0.0,0.001158300939762025,-0.0016547477029285607
inst_trust_sum60,chip,-0.00045795283425927383,4,7,-0.6788622711174691,0.013035697641303494,0.0001535847604757073,-0.0002580496632755552,0.0002759242032416657,2.3428727470157135e-05,0.0017607972934335,-0.0011675389123002717,-0.00399381624886012
aroon_up_25,trend,-0.00047564836423166995,3,7,-0.7465128295794501,0.003509513221054631,-7.262163644871043e-05,0.00018130044251675297,0.000613050549893549,-0.0005237838711996401,0.0,0.0006574840921917633,-0.0041849681265754045
mdd_60,volatility,-0.0005515926641901107,2,7,-1.035026674735915,0.012348251620533667,-0.0006356170712883852,-0.0011871068936254025,7.337235590573522e-05,0.0018476968488466278,-0.0008405289250823564,-0.002835246753999868,-0.0002837182100871259
ev_spike2_cnt20,event,-0.0005728635162498757,3,7,-1.1823933189698224,0.008719944119084621,0.0001352436403833611,6.910871365723575e-05,0.001417028802232626,-0.0003843400966973126,-0.0022750907056845473,-0.00192470072771351,-0.0010472942399269828
pv_corr_60,volume,-0.0005751339327695406,2,6,-2.0102739123912743,0.008476102331106662,,0.00022554476881036516,-0.0014109140823116196,0.00010224701287229095,-0.00022743549474190305,-0.0012220566934713361,-0.000918189107775041
cs_rank_inst_foreign_sum20,chip,-0.0005801174427590913,2,7,-1.1126414586365074,0.006954668141108261,-0.0034645777867272423,0.0008115921644059569,0.0003120338309500689,-0.00035796252825594926,-0.0008105197363428382,-7.972935272826272e-05,-0.0004716586906153726
cs_rank_excess_roc_20,cross_section,-0.0006225321902847875,1,7,-1.2388812390314916,0.003839720060954302,-3.4595306561440116e-05,-9.994704363650482e-05,0.000214516185606727,-0.0001506828436926809,0.0,-0.0007207060573578734,-0.00356631026635174
inst_all_sum20,chip,-0.0007150315433372984,3,7,-0.7949988034845117,0.011304726324770642,-0.004252182580567292,0.0002553787582123916,0.002574252763610403,0.00023557840060690663,-0.0002062892479854766,-5.095355736344301e-05,-0.003561005339874579
on_ret_120,overnight,-0.0008062120208811723,1,7,-1.1935734691212219,0.01031152136354151,-0.004297054605505932,-0.00015846195811457472,-0.00010951242941029578,-0.0020266168390338664,0.0,-9.76556283905014e-05,0.0010458173142869644
sh_foreign_room,chip,-0.0008492966739139319,1,7,-1.969715763663137,0.0137116128790159,0.0011339801820387009,-0.001332736948062149,-0.0022481066742895545,-0.0004190619037224806,-0.00028911420050456465,-0.000851843117975226,-0.0019381940548822488
gk_vol_60,volatility,-0.0013037531560274281,4,7,-0.6528997947331812,0.011597583682785914,-0.001992540826461981,-0.0012929974741982396,0.0026707921513082836,0.0025348913899179426,-0.012607631033726523,0.000793307598063357,0.0007679061029051623
